SourcePort,DestinationPort,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
52742,443,0.15541,1718,11054.62969,7411,47686.76404,234126.0251,483.8657098,351.1153846,129.5,54,1.374030315,0.614045134,1.378081768,0.001067941,0.032679372,0.068209346,0.0609,0.087941,0.671005508,-0.603795385,0.479104017,0.000154883,0.012445183,0.013210571,0.010833,2.3e-05,0.573130521,1.059652662,0.942062438,Benign
52742,443,0.027001,55,2036.961594,66,2444.353913,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,0.000182264,0.0135005,0.0135005,0.0135005,0.0,0.0,1.0,1.0,0.0,0.0,0.027001,0.027001,0.027001,-10.0,-10.0,0.0,Benign
52491,443,44.649554,32285,723.0755317,36193,810.601602,8371.950254,91.49836203,139.7510204,114.0,54,0.844310865,0.937186399,0.654724107,193.9634542,13.9270763,23.25505674,23.0352925,0.644233,0.047338918,1.623515464,0.598883781,0.000664201,0.025772099,0.021312569,0.0207865,0.000203,0.061236995,0.819086127,1.209244145,Benign
52742,443,0.046455,55,1183.941449,66,1420.729738,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,0.000539517,0.0232275,0.0232275,0.0232275,0.0,0.0,1.0,1.0,0.0,0.0,0.046455,0.046455,0.046455,-10.0,-10.0,0.0,Benign
52742,443,44.890412,163,3.631064914,357,7.952700456,168.25,12.97112177,65.0,60.0,54,1.156415017,0.848037679,0.19955572,377.230735,19.42242866,33.65413675,44.863056,44.863056,-1.731336402,-0.577112134,0.577118611,9e-12,3e-06,0.027021,0.027021,0.027018,0.0,1.0,0.000111025,Benign
52491,443,91.338058,8090,88.57206051,7805,85.45178397,6158.022444,78.47306827,125.1574803,89.0,60,1.382288769,0.830316461,0.626994632,140.508574,11.85363126,78.94149242,81.961764,0.0,-0.764391481,6.659688556,0.150157172,0.001596206,0.039952545,0.034820536,0.026919,0.026899,0.593319079,0.19827362,1.147384557,Benign
52491,443,121.332889,53598,441.7433759,59634,491.4908109,8309.003436,91.15373517,136.2599278,89.0,54,1.555391922,0.902430686,0.668969496,1017.683019,31.90114448,57.25040046,55.498051,78.545984,0.164791842,-0.667549202,0.557221333,0.000819217,0.028621969,0.026188825,0.026823,0.026913,-0.066470809,-0.025301374,1.092907715,Benign
50196,443,33.217805,1875,56.44563209,4965,149.4680338,123393.75,351.2744653,213.75,76.0,68,1.176430515,0.414917719,1.643389312,170.411992,13.05419442,7.596665375,0.0664595,0.0,1.730525599,0.581932912,1.718411142,5.94175e-05,0.007708277,0.0095382,0.015238,7.6e-05,-2.21831683,1.227537662,0.808147945,Malicious
50200,443,33.394746,1807,54.11030825,4895,146.579944,141408.7733,376.043579,223.4,76.0,68,1.175927538,0.413249976,1.683274749,179.7711989,13.40787824,8.1664656,0.065083,0.0,1.812676649,0.609079636,1.641821431,5.47417e-05,0.007398762,0.010648444,0.015451,6.3e-05,-1.94730788,1.430704906,0.694820881,Malicious
50204,443,33.566749,1874,55.82905869,4896,145.8586293,126670.5598,355.9080778,218.3870968,76.0,68,1.200201167,0.42254477,1.629712025,177.9029519,13.33802654,7.962772194,0.069783,0.0,1.775297681,0.596997777,1.675048113,6.14037e-05,0.00783605,0.009673,0.015312,4e-06,-2.158868212,1.23391244,0.810095146,Malicious
50208,443,33.898975,1875,55.31140691,4964,146.4351061,123395.4521,351.2768882,213.71875,76.0,68,1.176155517,0.414825896,1.643640945,177.5982955,13.32660105,7.81039875,0.065632,0.0,1.743452825,0.586075828,1.706263851,0.000112165,0.010590821,0.0113229,0.0153745,7.2e-05,-1.147673107,1.062325613,0.93534524,Malicious
50212,443,33.78864,1807,53.47951264,4828,142.8882607,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,188.0697403,13.71385213,8.584183138,0.063828,0.0,1.863886614,0.62594981,1.597572176,4.67137e-05,0.006834739,0.01186475,0.0153885,7e-06,-1.546693938,1.734923499,0.576054228,Malicious
50216,443,33.254292,1807,54.33885046,4896,147.2291156,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,178.3899001,13.3562682,8.127751733,0.0676315,0.0,1.810412935,0.608534631,1.643291852,5.2041e-05,0.007213942,0.010365778,0.015237,4.2e-05,-2.025753386,1.431086959,0.695938286,Malicious
50220,443,33.943987,1874,55.20859998,4963,146.211463,123398.5381,351.2812806,213.65625,76.0,68,1.17560705,0.414642789,1.644142311,178.1050495,13.34560038,7.825968938,0.068792,0.0,1.743760501,0.586408158,1.705296876,7.68267e-05,0.008765084,0.0102344,0.015168,2.1e-05,-1.688608959,1.16523693,0.856433633,Malicious
50224,443,91.16658,861688,9451.796919,1262796,13851.52322,4726.233299,68.74760577,162.0382885,165.0,68,-0.129242823,1.367877287,0.424267662,612.5137851,24.74901584,48.43406961,48.406305,0.0,0.003365541,1.957009924,0.510983612,0.000207049,0.014389214,0.011570999,0.007009,1.7e-05,0.951128923,0.802962494,1.24355847,Malicious
52491,443,112.359885,56840,505.8744943,60236,536.0988043,8218.834998,90.65779061,135.8190255,89.0,54,1.549310607,0.902504076,0.667489626,1127.622569,33.58009186,34.36957621,25.3957995,72.245557,0.801705077,-1.127929636,0.977029558,0.001352228,0.036772658,0.031304765,0.026844,0.026952,0.363919687,0.118369598,1.17466648,Benign
443,52491,135.244217,69610,514.6985324,65101,481.3588443,8353.123128,91.39542181,136.6237323,89.0,54,1.563220497,0.904024847,0.668957145,903.7430492,30.06231942,50.51431046,44.1063295,20.505601,0.639469716,0.998216706,0.59512481,0.266141259,0.515888805,0.079059159,4.2e-05,2.1e-05,0.459501105,0.153207742,6.525351566,Benign
52491,443,121.185931,35194,290.4132494,37434,308.8972432,7686.456414,87.67243816,136.518797,114.0,54,0.770554491,0.941217089,0.642200489,1166.565407,34.15502024,56.05765245,62.002614,76.861315,-0.522174619,-0.609095307,0.609283813,0.000738135,0.027168645,0.027961833,0.0269115,0.026917,0.115979284,0.038457322,0.971633178,Benign
52491,443,98.552574,78615,797.6960602,81323,825.1737798,7709.702597,87.80491215,135.4259102,89.0,54,1.586217984,0.927350284,0.648361248,707.6147813,26.6010297,54.34677114,56.887361,29.662668,-0.2865216,0.927937881,0.489468448,0.000778131,0.027894992,0.022305926,0.020144,3.5e-05,0.232506873,0.79838438,1.250564184,Benign
443,52491,33.056349,13565,410.3598979,11354,343.4741084,9409.971879,97.00500955,139.994382,89.0,54,1.577064388,0.886494238,0.692920731,102.984047,10.14810559,12.20385177,7.854821,33.028679,1.285667773,-2.052090122,0.831549398,0.000428867,0.020709093,0.012647657,4.1e-05,2e-05,1.826249576,0.609763906,1.637385666,Benign
54640,443,114.906691,57076,496.7160703,68354,594.865272,17033.21637,130.5113649,146.5303738,114.0,54,0.747759565,0.708983267,0.890677895,1178.686214,34.33199985,46.67888605,49.605084,0.054805,-0.255697131,1.358035688,0.735493127,0.001067014,0.032665175,0.024943528,0.025127,0.02696,-0.016850201,-0.061731541,1.309565139,Benign
54640,443,96.750105,42044,434.5628359,44920,464.2889018,7899.639299,88.87991505,133.7907692,89.0,54,1.51184109,0.897736785,0.664320233,488.384424,22.09942135,39.33141866,35.985846,1.445943,0.454162026,1.714319803,0.561877047,0.001700283,0.041234491,0.033548622,0.026931,0.026952,0.48146264,0.159978264,1.229096392,Benign
54640,443,105.519335,61248,580.4433851,63497,601.7570145,8029.012746,89.6047585,135.1516793,89.0,54,1.545175058,0.905662608,0.662994045,670.7840598,25.89949922,53.89671554,56.66998,26.271622,-0.321233754,1.066626552,0.480539472,0.001150818,0.033923715,0.028697653,0.026865,0.026891,0.162068327,0.05325635,1.18210765,Benign
54640,443,110.614927,27297,246.7750126,29436,266.1123666,7805.691446,88.34982425,135.0785714,89.0,54,1.564640512,0.917699295,0.654062471,1472.847013,38.377689,55.28207695,41.5251305,22.906544,1.075386257,0.843602984,0.694215759,0.000800653,0.028295806,0.027008628,0.0268555,0.026912,0.016235046,0.00341492,1.047658044,Benign
54640,443,121.772998,67491,554.2361698,73742,605.569389,9569.621606,97.82444278,141.3743744,114.0,54,0.839494924,0.893175283,0.691953144,1079.693003,32.85868231,53.07471368,52.747025,20.96734,0.029917999,0.977135156,0.619102394,0.001651844,0.040642882,0.028947976,0.026839,0.026905,0.155671251,0.050266516,1.403997352,Benign
54640,443,121.676184,38991,320.4489056,41627,342.1129644,8195.51717,90.52909571,135.492437,89.0,54,1.540690425,0.90017951,0.668148701,1185.211522,34.42690115,67.15719193,70.625962,89.831993,-0.302272637,-0.658636134,0.512631636,0.00101741,0.03189687,0.029558617,0.0269335,0.027005,0.246900452,0.080058551,1.079105616,Benign
54640,443,121.249908,72213,595.5715859,80570,664.4953496,10462.64687,102.2870807,139.9111722,89.0,54,1.493184823,0.839902474,0.731085867,1071.717512,32.73709687,50.99465048,45.521087,15.505021,0.50159275,1.084079924,0.641971198,0.001160516,0.034066342,0.028370153,0.026885,0.026986,0.130787731,0.040631107,1.200781038,Benign
50172,443,33.215159,1874,56.42002195,4963,149.4197273,123398.5381,351.2812806,213.65625,76.0,68,1.17560705,0.414642789,1.644142311,170.5877277,13.06092369,7.609841313,0.0706335,0.0,1.731701675,0.582641894,1.716320112,7.73902e-05,0.008797172,0.0105613,0.015285,6.7e-05,-1.61086996,1.19291746,0.832962981,Malicious
50176,443,34.117514,1807,52.96399966,4897,143.5333184,141596.8489,376.2935674,223.4666667,76.0,68,1.175677817,0.413152602,1.683891262,187.7628158,13.70265725,8.413205367,0.071341,0.0,1.826331393,0.613983493,1.628708281,5.40513e-05,0.007351956,0.010487889,0.015274,2.3e-05,-1.9529949,1.423415528,0.700994878,Malicious
50180,443,33.391113,1807,54.11619553,4827,144.5594221,145422.1141,381.3425155,228.7586207,76.0,68,1.201743429,0.421559659,1.667008283,183.7988576,13.55724373,8.452545483,0.06211,0.0,1.856668431,0.623470792,1.603924375,6.29645e-05,0.00793502,0.010993889,0.015363,3.4e-05,-1.651833626,1.381204898,0.721766462,Malicious
50184,443,33.829179,1806,53.3858655,4828,142.7170314,145522.8728,381.474603,228.7586207,76.0,68,1.201327319,0.421413692,1.667585693,188.3182581,13.72290997,8.589040483,0.066165,0.0,1.86320733,0.625890609,1.597723285,5.87464e-05,0.007664617,0.010779889,0.015271,2.4e-05,-1.75786121,1.403317159,0.711010783,Malicious
50188,443,33.305931,1875,56.29627948,4964,149.0425234,123395.4521,351.2768882,213.71875,76.0,68,1.176155517,0.414825896,1.643640945,171.5706704,13.09849878,7.63572425,0.068343,0.0,1.73318669,0.582946518,1.715423233,5.67463e-05,0.007533016,0.0094948,0.0153105,9e-06,-2.316084266,1.259230023,0.793383333,Malicious
50192,443,33.942944,1807,53.23639576,4897,144.2715163,141596.8489,376.2935674,223.4666667,76.0,68,1.175677817,0.413152602,1.683891262,185.8068145,13.63109733,8.351206233,0.0663445,0.0,1.82337376,0.612658396,1.632230956,5.14404e-05,0.007172198,0.010278333,0.015261,2.5e-05,-2.084158844,1.429594283,0.697797767,Malicious
54337,443,105.90616418475359,61305,578.9349501859966,63983,604.0493691042627,8065.5288809119675,89.8056214029169,135.46009226195798,90.94123336679013,54,1.4886749844032559,0.9070347396091657,0.6629680748694218,705.5205965263569,26.484900115740782,53.72565487724842,54.97819628558243,25.2629037198736,-0.17917549465812985,1.0730040292182519,0.49345404295240025,0.0010933751187419828,0.032863843357074644,0.02801645285802631,0.026275098004499817,0.026893096532036136,0.15703125860937642,0.0223377370416315,1.169328660687286,Benign
52742,443,26.6066414986063,118,832.3007518284847,238,1000.8910354272715,112.00906171752455,9.92631815864182,63.16605636035406,60.203771515516216,54,0.6851261358403999,0.9099688639030632,0.155277543505884,223.4930521399313,11.5124552485829,19.94412988681553,26.584932211072772,26.579430176382317,-1.0257423169921367,0.06562892536838516,0.7494609740402645,5.3321127207081224e-12,1.7773709069027076e-06,0.02701284913937935,0.02701284913937935,0.02701107176847245,-4.075430310324308,-3.4829733413567396,6.577753497962437e-05,Benign
54640,443,111.0850374566676,58774,530.8020034721442,66376,597.6709450931329,13367.546645261107,113.85801998645206,141.89803343127193,103.82233777185931,54,1.0723925867296116,0.7890527029980521,0.797986322195894,971.915951184295,30.899074123971058,49.61731127278132,52.48124900659769,10.72784132491907,-0.28237751549867984,1.2394011377439074,0.6316998396232035,0.0011011311522146842,0.033177534800824166,0.026471856648488747,0.02583455107810034,0.026931909652250334,0.05598869277360531,-0.01491922440302964,1.2576763681404417,Benign
51005,443,120.27564110127322,38025,315.7633686944951,37655,312.8083981750268,7333.655144061996,85.63371857961643,133.80526859805337,89.0,54,1.5696710782464567,0.9319694298465511,0.6399781712407703,1366.4321179477772,36.96337032822314,50.64391616947857,39.88655358139721,1.902024441027399,0.8725343761956296,1.3199420067318615,0.730100200634442,0.0007861780205644855,0.0280387887209302,0.02909127567515217,0.026917143350286745,0.026858762561115995,0.23276073975808018,0.07967170162099277,0.9642432701673561,Benign
53890,443,114.3023102598735,30051,261.99692566206255,32225,281.03661010143026,7764.099818469892,88.1135380723827,135.5809516628285,97.72051334923698,54,1.287647002137081,0.9259027844608643,0.6499247681048237,1366.0096996500504,36.90473542836056,55.55261361004364,48.6680972288212,41.72707603042098,0.5181242191849309,0.33687199043683,0.664589752245213,0.0007788454378572961,0.027902629098110428,0.027341125477082378,0.026875033949902292,0.026913744102669845,0.051027884359538825,0.015638429377213152,1.021139009646922,Benign
6026,46713,130.78623732061132,68799,530.309767964881,65129,504.22778636790997,8255.617252482843,90.84717902588663,136.51828621511214,90.44297528428709,54,1.5194036377572904,0.9085378717465602,0.6654361699793149,877.8630393955601,29.59982944807678,49.90947811012966,44.62857139238443,18.395467092005656,0.5203195187942687,1.0741740627316412,0.5928494609718596,0.2367170166322372,0.4622287883108395,0.07334997278765161,0.003018081024792733,0.0029958600457060287,0.41639894231375363,0.1389452713948688,5.931466903336398,Benign
52491,443,114.08059122764641,56218,493.5764038481503,60120,527.5445618137389,8236.126129576867,90.75289531439547,135.90357503696598,89.0,54,1.550476789093843,0.9024900023820626,0.6677734129597636,1106.5400342825694,33.258128868268734,38.75731266711715,31.168351437147077,73.45375706050723,0.6795675442478781,-1.0396448787581267,0.8965251218964738,0.0012500152575222255,0.03520964283563486,0.03032370784029458,0.026839972939410192,0.02694452117319036,0.2813859439205333,0.09081856422664908,1.1589880275998696,Benign
443,52399,131.00619768178208,70343,568.4565536010589,65713,530.2657306015693,8337.409794453515,91.3086713244386,136.74351037828066,90.30779935088823,57,1.5250149615129758,0.8712567275308782,0.6677558435690287,874.3412906384374,29.456688951414556,49.777826306904736,44.405356853809074,19.817014196188456,0.4923641357086068,1.0283304182401034,0.5905323128185872,0.2563556452304054,0.5036122559907776,0.07627988162422364,4.223540388315988e-05,2.1e-05,0.44990878141117996,0.15001291499000513,6.751311966790618,Benign
54358,443,105.87959723903386,61301,579.038547613651,63949,603.8919330504638,8063.020998331394,89.79182638938322,135.43891084457135,90.80791188144846,54,1.4925553389565502,0.9069405033224072,0.6629698584655841,703.1349345285721,26.444695512690117,53.737403110115075,55.09438588006479,25.3321812326644,-0.18893187864808042,1.0725660320407793,0.492567086334314,0.001097320224149009,0.03293663401899283,0.02806323683376904,0.026315611737465442,0.026892952544831965,0.15737719818114254,0.02446118879907251,1.1702063057275385,Benign
54640,443,121.74951921378222,67702,556.0915013831598,74048,608.2142685266683,9609.704859857915,98.02474735797139,141.30869887256267,112.87788018229253,54,0.8688356596121237,0.8907841440110462,0.6937096081599662,1079.3350247397182,32.85322497272925,52.981350474447844,52.42269027074698,20.7221649439784,0.05108902242437341,0.9819353497429171,0.6201288555270267,0.0016297908445682171,0.04034769536536217,0.02892204053442291,0.02684106470046458,0.02690863566820937,0.1545543593629472,0.04983403266437532,1.3948760298711655,Benign
51580,443,104.79658363263471,69928,674.013195574283,75278,723.8488517878982,8122.318587020756,90.09726821693529,137.358209187103,102.06441498341863,54,1.1845269066816777,0.925251197270631,0.6558332274610904,922.1432689906202,30.17414850963226,52.96035189556111,45.38813295685923,21.101957155040864,0.6513844636463677,1.0433334755992438,0.5717168672850557,0.0005863004464558716,0.023912572128947093,0.02106164603330244,0.01968622289898101,0.01408342671996972,0.1617980889484757,0.20091700578254412,1.1287883665194682,Benign
16109,36899,36.60142810554385,9550,288.51789930316096,8059,242.9634103612173,6641.469198856216,71.83134098608454,117.5286391134382,80.31259533933766,54,1.4510522739955143,0.8749739728313919,0.5451255070010645,185.13894201732452,12.926374468027804,18.6296209323375,18.941218007651283,36.57385216916673,0.3818768719264569,-1.610237341057739,0.7553306668000074,0.00030039316908904705,0.014506258212679039,0.01695341724025857,0.008123281991195518,0.008107674173398687,1.279167883652585,0.7266652460611817,1.1469143781721494,Benign
4443,48490,134.1749634600726,68379,509.0910476693127,64680,482.1376082795048,8349.731996912335,91.37684527328308,136.5957695311352,89.0,54,1.562618776479045,0.9039023164772156,0.6689580943234917,912.5007117357313,30.203655330181416,51.03206031664701,44.98192085545809,24.96670528720336,0.6029849895166828,0.8701824813868372,0.5922114700975977,0.2457480562353706,0.47843646477178997,0.0749954354082161,0.002100443237970935,0.0020879749283265895,0.4190738121529842,0.1394871608885266,6.107802657790907,Benign
26499,26434,128.2798686021125,61594,478.1754105752247,62364,486.4311526632389,8331.035739485007,91.2744276127476,136.4416029384668,89.0,54,1.5593013223705907,0.9032267713161886,0.668963328210335,960.7841631850905,30.98287986977204,53.88656058590646,49.80930173799954,49.56202525790172,0.401834452759528,0.16429386753084507,0.5761494095695511,0.13331460592080135,0.2719512018725117,0.05259098673861148,0.01344921852319386,0.013483787816949675,0.1961868005281533,0.06384174645860269,3.805738339259483,Benign
41995,11138,6.829475095008103,2831,1024.9824651802144,2385,1199.3704515073682,1957.6370431345267,24.302857063750594,76.83485980131442,66.35630698201366,54,0.32406221707121063,0.9766763302982673,0.2146131250556314,21.162049478577174,2.1037325614211984,2.526156445883723,1.632498226117292,6.7868801205048435,0.26418474230069666,0.3728429231156656,0.9653860197678243,8.81255019808861e-05,0.00425539669919545,0.03950811653143051,0.03691764448199361,0.03691332930842792,-7.569889545159125,-7.819858440693883,0.3364573020366628,Benign
51888,443,121.1686578321258,38844,320.58340886246134,39229,323.72566158961,7562.516924982379,86.93190769178116,134.23583176172988,89.0,54,1.56143364753644,0.9233708596624322,0.6475258599363146,1308.0322401674066,36.14972588639409,55.24909325804728,48.80865672034342,26.608233926463527,0.5182803162704759,0.7641939963422277,0.6681939850122032,0.000853185630222423,0.029156028870840872,0.029332243264303066,0.0269250149622728,0.026898937028409994,0.2477229788297182,0.08359582605369324,0.9937194842537767,Benign
54532,443,97.98480019100039,42624,434.9234857843575,45659,465.6551451982986,7920.200026837902,88.99411996541413,133.91478518814998,89.0,54,1.5140284745872976,0.8979725409254368,0.664553746936737,514.9689813003353,22.591722808294076,40.231417645309534,36.96586623201741,5.3183705431388475,0.4396281158210838,1.5946880230491862,0.561643209055263,0.0016560305689834825,0.040601014325438375,0.03317896875150548,0.02692557559076189,0.026950041185552904,0.4539421283090313,0.1506724067777711,1.2222561779477346,Benign
54483,443,106.67217211028945,60690,570.3318998637749,63215,593.7184058785091,8049.424581186926,89.71768174218506,135.23247264969373,89.0,54,1.5459198861373045,0.9054269949544341,0.663429666345051,696.0736306128955,26.33703017468108,54.14120532591366,56.58454422497913,30.08251893248619,-0.2858015960158208,0.9402019566828821,0.48612972040632646,0.0011266436784901678,0.03353720798594556,0.028514754834177612,0.02686193812291455,0.026892603840378095,0.1454074045322051,0.047529347738074795,1.1756048110238024,Benign
22277,30482,81.23046525088515,79036,1160.9130708149758,78321,1113.398231880412,9023.630525631595,94.79314737745092,139.31538764435527,103.92816793418407,89,1.098899372811876,0.5041526339891974,0.6802746235488574,635.8025291496967,24.226811472523472,42.30106367890289,48.08961204946106,10.630972975235466,-1.0952467486364696,1.3765484001283586,0.56157588278716,0.047687522147204196,0.18164199567697256,0.02691323009068926,0.01085901459593603,0.010884478066189059,0.21757754784688288,0.07138555668176498,6.959499847165276,Benign
51263,443,100.18367807847586,60695,611.2061619494577,63845,642.71435760399,7694.419621500672,87.69689894937896,135.71664939029043,98.16122357737673,54,1.2809266772716643,0.93222826349046,0.6461696828674893,805.5444233229607,28.16480794665966,41.9069382577203,41.89691965129909,22.38700921326753,-0.06908962325572765,0.8526272371822617,0.6934518178960496,0.00114167912206868,0.033731338252196166,0.028711013306521378,0.02685104709505952,0.02686038776422623,0.15762795567058904,0.05237018214202292,1.1748646217623695,Benign
