SourcePort,DestinationPort,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
41844,443,0.211613,2238,10575.909797602226,13577,64159.57431726784,1485606.0879904877,1218.8544162411226,545.3448275862069,78.0,66,1.1502887170745253,0.3932748827086986,2.235016001959694,0.0033399148003733,0.0577919959888336,0.1476133793103448,0.17492,0.0,-1.4174949431543038,2.5542183962441114,0.3915091996324452,0.0001766272738677,0.0132901194075812,0.0119653636363636,0.007073,5e-06,1.1043611015803545,0.8999440313185529,1.1107158805597526,False
60764,443,20.433224,8572,419.51284829060745,183401,8975.627145280647,1442121.265810028,1200.883535489611,1015.7301587301588,105.0,66,2.275150250166881,0.7908595052416513,1.1822859892148192,16.323126972501868,4.040188977325426,1.2056812275132276,0.310233,0.0,0.6649057006036441,0.2984219882485248,3.3509595116268827,7.12053968332e-05,0.0084383290308693,0.0041903614457831,0.000923,1.4e-05,1.1616143790424767,0.4949275419938051,2.0137472960384,False
443,47752,120.81698,496,4.105383200275326,448,3.708088051861584,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.606536172883,35.42042540925904,60.4084884375,60.4085235,0.0,-2.9696848297e-06,1.7054704380176358,0.5863484805766297,2.962984375e-09,5.44333020769e-05,15.088993375,15.089015,15.088892,-1.1918255465798193,1.862370940799201,3.6074839934e-06,True
47744,443,97.803401,584,5.971162495668223,733,7.494626899528781,97.6326530612245,9.880923694737476,62.71428571428572,62.0,56,0.2168680994873404,0.6795200450603324,0.1575545919434221,1220.1726163048,34.93096930096272,62.809823,75.519991,0.0,-1.0915959322934992,1.7981127995285524,0.5561386361646445,2.409859375e-09,4.90903185465e-05,0.014979125,0.0149735,0.014914,0.3437541352273845,1.326636329284927,0.0032772487409332,True
47756,443,106.336606,15629,146.97666765854837,25812,242.73861063423448,31101.64693988306,176.35659029331185,122.60650887573964,87.0,56,0.605701927268833,0.3776808610608845,1.438395007821708,416.4634579372212,20.407436339168648,32.38308174852071,33.626927,0.0,-0.1828517650340926,1.586827527491379,0.6301882105491977,7.88846791906e-05,0.0088817047457506,0.0081745220588235,0.004886,8e-06,1.1107739402382903,0.9194768676284466,1.0865105851862993,True
47748,443,105.743035,448,4.236685659722175,496,4.690616266120979,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.686308079514,34.60760477235479,52.871521875,52.871479,0.0,3.7166686584e-06,1.527742882605813,0.6545604050168035,2.11194375e-08,0.0001453252816959,0.01503125,0.0149795,0.014954,1.0682931296485705,0.5315661466367227,0.0096682100088765,True
443,47750,120.817006,496,4.105382316790734,448,3.7080872538755014,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.6062946956529,35.42042200053033,60.40851025,60.4084905,0.0,1.6727638083e-06,1.705471217962777,0.5863482124280714,2.709e-09,5.20480547186e-05,15.0889685,15.08897,15.088885,-0.0864585626556352,1.6042866626210577,3.4494110527e-06,True
47754,443,105.743034,448,4.236685699788035,496,4.6906163104796095,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.6904035493349,34.607663942389046,52.871539125,52.8715025,0.0,3.174874796e-06,1.5277407690104308,0.6545613105865686,4.90689375e-08,0.0002215150954224,0.01508225,0.0150155,0.014928,0.904001596903089,0.6963408056045013,0.0146871385517685,True
47746,443,97.900532,640,6.537247417613624,733,7.487191182985603,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.1562998013205364,1220.1539088610184,34.93070152260069,64.4350734090909,75.5275125,0.0,-0.952666732192491,1.844654432932028,0.5421069562663438,3.606713189e-05,0.0060055917185569,0.0120209,0.0150005,0.015003,-1.4884128690233094,-0.4965539017222013,0.4995958471126924,True
47758,443,107.79043,15947,147.9444882073483,25436,235.9764220255917,33552.728217085205,183.1740380542101,124.64759036144578,87.0,56,0.6165872210062437,0.3747670308012188,1.4695353317545308,386.3261153315832,19.655180368838725,30.906033978915666,30.519378,0.0,0.0590158886858142,1.5724116186648691,0.6359657917365794,0.0001893743632923,0.0137613358106084,0.0091980955882352,0.006037,8e-06,0.6891254522976872,0.6678200223230353,1.4961070667943124,True
47760,443,107.511595,12723,118.34072408655084,24565,228.48698319469636,36459.57042084069,190.94389338452456,132.69750889679716,87.0,62,0.717972825736371,0.3702527881026593,1.4389410545229404,432.5657152712714,20.79821423274776,29.991093519572956,29.693923,0.0,0.0428648127546996,1.4420032981654056,0.6934796898677373,8.73691728769e-05,0.0093471478471729,0.0121337640449438,0.014987,0.014986,-0.9157561220942332,-0.3051450561915362,0.7703419823025085,True
47756,443,120.831984,504,4.171081060789335,496,4.104873424903791,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.0509116882454314,1383.0173382036453,37.18894107397582,56.87131576470588,60.415994,0.0,-0.2859461549262522,1.5292534318623947,0.6539138504872631,0.0001456488254375,0.0120685055179794,0.01955175,0.014992,0.014976,1.1334667726356764,0.3791480223614377,0.6172596068372105,True
47748,443,98.017756,640,6.529429218926416,733,7.478236902301661,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.1562998013205364,1223.0098038811536,34.97155706972673,64.47770136363636,75.5275225,0.0,-0.9478978400360352,1.8437183461714308,0.5423821930700792,3.59657108e-05,0.0059971418859319,0.012007,0.014983,5e-06,-1.4887091500941747,2.001286650921851,0.4994704660558006,True
47752,443,105.744334,448,4.236633614809092,496,4.690558644967209,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.6952962554337,34.607734630504694,52.871591,52.8715275,0.0,5.5045498364e-06,1.527739147462047,0.6545620053405371,1.9263725e-07,0.0004389046023909,0.0151915,0.0150315,0.014941,1.0936317308707375,0.570739059548168,0.028891459196985,True
443,47750,98.054251,733,7.475453562946496,584,5.955886604039227,97.6326530612245,9.880923694737476,62.71428571428572,62.0,56,0.2168680994873404,0.6795200450603324,0.1575545919434221,1075.0475002012224,32.787916984786065,67.55271019047619,75.520044,0.0,-0.7289881037475545,2.060292827440711,0.4853678985245008,50.59460288682484,7.112988323259418,10.059339222222222,15.088932,5e-06,-2.1212994662163496,1.414220544876796,0.707102938485862,True
47754,443,120.831976,504,4.171081336946769,496,4.104873696677773,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.0509116882454314,1382.9362296796296,37.187850565468686,56.86919941176471,60.416012,0.0,-0.2861267215746589,1.529241366387855,0.6539190097649857,1.08825e-09,3.29886344064e-05,0.014994,0.0149895,0.014987,0.4092318534220817,0.2121942943670072,0.0022001223426979,True
47762,443,107.181464,14289,133.3159621704738,26948,251.42407086359637,32795.93911771438,181.0964911800181,130.0851735015773,87.0,62,0.7137384035577256,0.3759607547221748,1.3921378302026273,419.9496939756548,20.492674153844703,30.65357168769716,29.465167,0.0,0.1739750525639719,1.4958307274868825,0.6685248414973273,0.0001018349601507,0.0100913309405009,0.0121227450980392,0.014985,0.014975,-0.850905074514989,-0.2826440752739004,0.8324295247396679,True
47758,443,105.742969,448,4.2366883040706,496,4.6906191937924495,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.685817821921,34.60759768926357,52.8715164375,52.871472,0.0,3.8521165553e-06,1.5277430381682489,0.6545603383661898,2.10109375e-10,1.44951500509e-05,0.014988875,0.0149895,0.014966,-0.1293536109255476,1.5781140532917033,0.0009670605733229,True
18537,27408,0.4942865995925879,1173,6364.629380166543,2162,8512.159562433142,99242.57539557548,221.23128762385772,168.34011370261294,88.42260708808091,66,0.6299701673629066,0.6737262798798109,0.8989720840676335,0.060520096038132506,0.169051988908619,0.19606949378030164,0.12820034859935212,0.0,1.2777454432181141,0.7811685776755488,1.5830986340341116,0.0005131459532861309,0.015168588834287799,0.023857829832528144,0.03572521298286523,1.978647924853701e-05,-1.0503292011837626,1.2557649293664475,0.698906583061318,False
41865,443,6.963644111202879,7202,8087.564637947495,122351,52009.62203036602,1468054.0219295307,1211.56875428439,643.7848565017058,84.88182072070182,66,1.3880963076881057,0.47838607371723235,1.9910165904159194,8.609483275413504,1.524199969223031,0.7098511629412483,0.3239245450390136,0.0,-0.8464595503828534,2.0064209280977607,0.9210584254804981,0.0001612708208310422,0.012652339613193378,0.010413831299309558,0.005473359005810198,0.00025758830867464834,1.1830295900178693,0.7859127256574825,1.295389424640949,False
47589,443,20.3813674533112,24914,4689.55238624656,689262,180616.56066168437,1172621.6407829078,1060.058483028652,945.7095914493759,467.77405652784614,438,0.9517083121669474,0.34156562814627733,1.127398203895088,25.21650144620544,4.506333750406867,2.0861973205849154,0.9502465487530503,0.0056169473507533645,0.4188990565155032,0.7486478028822121,1.9789474110888667,9.667912230008395e-05,0.009636015581983378,0.004962343560372789,0.0006965870248077644,0.0007462549078552088,1.2833786163103726,0.42963159320741334,2.063073321290635,False
5307,45437,0.11566875966474341,394,9148.20581956733,1147,11817.326161774317,23483.635042402286,60.331179128197675,111.55549034179352,84.68038596872283,65,0.3496170048655296,0.8508891632564901,0.3120932310594568,0.006965174105608131,0.030835001227752522,0.06883879808858134,0.06676858336120453,0.07928288386671038,1.223042985982935,0.3773803759534918,2.036923431524559,0.0005496611144082041,0.006540124869630125,0.0066113333665329815,0.006406677445340829,2.1678518710811945e-05,0.007249615807327245,1.0005848406612523,0.7685197635269712,False
53864,443,101.30827405696712,17307,1239.0286098824672,522601,23776.486069411447,4267787.5752220685,2063.4157697129403,1380.2443876282284,513.2661913944657,66,1.2663664545113638,0.6353076862827922,1.50213567886007,359.1822098018323,17.715067228519878,4.472499226219578,0.3023069098351522,0.0,0.7301782708779245,0.4178870961161758,3.549342339612786,9.280227720634647e-05,0.009631633583020872,0.004897908483399367,0.0006630859074579898,1.5598993828015186e-05,1.3120330971503784,0.5049992994050643,2.0279231511384896,False
63918,443,2.066453397623889,30536,14506.301873756744,1373273,667189.2738728782,447025.66919404326,667.5610678044466,1023.0759651453666,1514.0,1514,-2.1914636523511146,-0.7304878841170384,0.6585844115810198,0.477485497818985,0.6738769628377966,1.179137712786939,1.3411707014011607,0.06827791183446649,-0.6966853087441194,1.557936926082248,0.5793134049063227,0.0002888437760733831,0.011860013584254928,0.0030948086014140363,0.0004885585646364904,2.651564951298097e-05,0.832593483147072,0.33129862822542233,3.2246438229985728,False
55873,443,95.3891366155507,17084,221.89607975101492,503520,5936.72876422579,3774740.797257076,1907.160229532396,1338.9139403595723,471.88386559744936,66,1.4482529112373985,0.6788697385862099,1.4093057508400926,326.20035469397783,16.777535836662015,4.263040683283383,0.32618735254424464,0.0,0.6971946957773673,0.2617627286362116,3.839094746104811,8.705093151715494e-05,0.00931865560207538,0.00441869638856493,0.0007842426405753237,1.63518196512657e-05,1.1698430783176392,0.4729937916604632,2.1075787698981077,False
41860,443,5.262759560446348,5951,8714.396441489425,94950,55070.2812300744,1472475.5119234684,1213.4040642318932,618.9871146665723,83.14824124629791,66,1.328190888079455,0.45694596073512356,2.0524817736553604,6.441534691856845,1.1548013948234086,0.568219475486089,0.28638924277583816,0.0,-0.9903074180102163,2.14441499761082,0.7876612176957767,0.00016513922032362335,0.012813000869220333,0.010804673305015935,0.005876319923638307,0.000193959521299305,1.1632124395321837,0.8146380207438313,1.248868848404267,False
30885,10853,16.481472374848103,3624,2251.9863561322527,17815,3414.036242558759,467559.5979903062,610.5223095071955,340.9729944885939,93.68854486245296,66,1.0095973294459042,0.5358308725572014,1.5258052898340546,32.62467842242261,5.0668569867359485,2.9532138722375265,1.5046328825850706,0.0,0.9606022807309695,0.5565111607127845,1.8141001180520309,0.0001281998020199648,0.010051975707157742,0.011079864469794426,0.008727046388941196,0.019691097765732142,0.5528114919496309,-0.46168496090262057,0.873810221887963,False
24918,18364,13.255276062396826,2957,3720.136794135854,14377,5099.68658370381,375985.4337291668,494.71934277711,290.4053602207349,91.29935726518622,66,0.8563631277076996,0.5995366076265893,1.2733576719442619,26.22963245080732,4.075321003144764,2.3750923473519676,1.209717268800469,0.0,1.0349843824531122,0.5374765301449861,1.8851820756265574,0.00010307076376777437,0.008092181504742321,0.0089221127807767,0.00703049198317884,0.015834794842608295,0.44444988069107566,-0.17516679002089464,0.8495410535920164,False
46121,443,17.028822556500423,14564,1705.2737174328884,283498,19826.175536116596,1329308.1221557222,1151.8839990913823,844.0731802316003,94.91495522370843,66,1.9433046882296081,0.6724168589453267,1.3829720563580394,21.17202248298502,3.7195679218451803,1.5770060536598027,0.5712439858315013,0.0,0.6172397035477524,0.7384896222696102,1.834665590083203,0.0001470190311836149,0.012019728032697583,0.010581996635766335,0.010524025686733215,0.0012854781370972579,0.21960707784643851,0.7263711834698585,1.4345895766851218,False
