SourcePort,DestinationPort,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
41844,443,0.211613,2238,10575.909797602226,13577,64159.57431726784,1485606.0879904877,1218.8544162411226,545.3448275862069,78.0,66,1.1502887170745253,0.3932748827086986,2.235016001959694,0.0033399148003733,0.0577919959888336,0.1476133793103448,0.17492,0.0,-1.4174949431543038,2.5542183962441114,0.3915091996324452,0.0001766272738677,0.0132901194075812,0.0119653636363636,0.007073,5e-06,1.1043611015803545,0.8999440313185529,1.1107158805597526,False
60764,443,20.433224,8572,419.51284829060745,183401,8975.627145280647,1442121.265810028,1200.883535489611,1015.7301587301588,105.0,66,2.275150250166881,0.7908595052416513,1.1822859892148192,16.323126972501868,4.040188977325426,1.2056812275132276,0.310233,0.0,0.6649057006036441,0.2984219882485248,3.3509595116268827,7.12053968332e-05,0.0084383290308693,0.0041903614457831,0.000923,1.4e-05,1.1616143790424767,0.4949275419938051,2.0137472960384,False
443,47752,120.81698,496,4.105383200275326,448,3.708088051861584,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.606536172883,35.42042540925904,60.4084884375,60.4085235,0.0,-2.9696848297e-06,1.7054704380176358,0.5863484805766297,2.962984375e-09,5.44333020769e-05,15.088993375,15.089015,15.088892,-1.1918255465798193,1.862370940799201,3.6074839934e-06,True
47744,443,97.803401,584,5.971162495668223,733,7.494626899528781,97.6326530612245,9.880923694737476,62.71428571428572,62.0,56,0.2168680994873404,0.6795200450603324,0.1575545919434221,1220.1726163048,34.93096930096272,62.809823,75.519991,0.0,-1.0915959322934992,1.7981127995285524,0.5561386361646445,2.409859375e-09,4.90903185465e-05,0.014979125,0.0149735,0.014914,0.3437541352273845,1.326636329284927,0.0032772487409332,True
47756,443,106.336606,15629,146.97666765854837,25812,242.73861063423448,31101.64693988306,176.35659029331185,122.60650887573964,87.0,56,0.605701927268833,0.3776808610608845,1.438395007821708,416.4634579372212,20.407436339168648,32.38308174852071,33.626927,0.0,-0.1828517650340926,1.586827527491379,0.6301882105491977,7.88846791906e-05,0.0088817047457506,0.0081745220588235,0.004886,8e-06,1.1107739402382903,0.9194768676284466,1.0865105851862993,True
47748,443,105.743035,448,4.236685659722175,496,4.690616266120979,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.686308079514,34.60760477235479,52.871521875,52.871479,0.0,3.7166686584e-06,1.527742882605813,0.6545604050168035,2.11194375e-08,0.0001453252816959,0.01503125,0.0149795,0.014954,1.0682931296485705,0.5315661466367227,0.0096682100088765,True
443,47750,120.817006,496,4.105382316790734,448,3.7080872538755014,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.6062946956529,35.42042200053033,60.40851025,60.4084905,0.0,1.6727638083e-06,1.705471217962777,0.5863482124280714,2.709e-09,5.20480547186e-05,15.0889685,15.08897,15.088885,-0.0864585626556352,1.6042866626210577,3.4494110527e-06,True
47754,443,105.743034,448,4.236685699788035,496,4.6906163104796095,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.6904035493349,34.607663942389046,52.871539125,52.8715025,0.0,3.174874796e-06,1.5277407690104308,0.6545613105865686,4.90689375e-08,0.0002215150954224,0.01508225,0.0150155,0.014928,0.904001596903089,0.6963408056045013,0.0146871385517685,True
47746,443,97.900532,640,6.537247417613624,733,7.487191182985603,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.1562998013205364,1220.1539088610184,34.93070152260069,64.4350734090909,75.5275125,0.0,-0.952666732192491,1.844654432932028,0.5421069562663438,3.606713189e-05,0.0060055917185569,0.0120209,0.0150005,0.015003,-1.4884128690233094,-0.4965539017222013,0.4995958471126924,True
47758,443,107.79043,15947,147.9444882073483,25436,235.9764220255917,33552.728217085205,183.1740380542101,124.64759036144578,87.0,56,0.6165872210062437,0.3747670308012188,1.4695353317545308,386.3261153315832,19.655180368838725,30.906033978915666,30.519378,0.0,0.0590158886858142,1.5724116186648691,0.6359657917365794,0.0001893743632923,0.0137613358106084,0.0091980955882352,0.006037,8e-06,0.6891254522976872,0.6678200223230353,1.4961070667943124,True
47760,443,107.511595,12723,118.34072408655084,24565,228.48698319469636,36459.57042084069,190.94389338452456,132.69750889679716,87.0,62,0.717972825736371,0.3702527881026593,1.4389410545229404,432.5657152712714,20.79821423274776,29.991093519572956,29.693923,0.0,0.0428648127546996,1.4420032981654056,0.6934796898677373,8.73691728769e-05,0.0093471478471729,0.0121337640449438,0.014987,0.014986,-0.9157561220942332,-0.3051450561915362,0.7703419823025085,True
47756,443,120.831984,504,4.171081060789335,496,4.104873424903791,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.0509116882454314,1383.0173382036453,37.18894107397582,56.87131576470588,60.415994,0.0,-0.2859461549262522,1.5292534318623947,0.6539138504872631,0.0001456488254375,0.0120685055179794,0.01955175,0.014992,0.014976,1.1334667726356764,0.3791480223614377,0.6172596068372105,True
47748,443,98.017756,640,6.529429218926416,733,7.478236902301661,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.1562998013205364,1223.0098038811536,34.97155706972673,64.47770136363636,75.5275225,0.0,-0.9478978400360352,1.8437183461714308,0.5423821930700792,3.59657108e-05,0.0059971418859319,0.012007,0.014983,5e-06,-1.4887091500941747,2.001286650921851,0.4994704660558006,True
47752,443,105.744334,448,4.236633614809092,496,4.690558644967209,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.6952962554337,34.607734630504694,52.871591,52.8715275,0.0,5.5045498364e-06,1.527739147462047,0.6545620053405371,1.9263725e-07,0.0004389046023909,0.0151915,0.0150315,0.014941,1.0936317308707375,0.570739059548168,0.028891459196985,True
443,47750,98.054251,733,7.475453562946496,584,5.955886604039227,97.6326530612245,9.880923694737476,62.71428571428572,62.0,56,0.2168680994873404,0.6795200450603324,0.1575545919434221,1075.0475002012224,32.787916984786065,67.55271019047619,75.520044,0.0,-0.7289881037475545,2.060292827440711,0.4853678985245008,50.59460288682484,7.112988323259418,10.059339222222222,15.088932,5e-06,-2.1212994662163496,1.414220544876796,0.707102938485862,True
47754,443,120.831976,504,4.171081336946769,496,4.104873696677773,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.0509116882454314,1382.9362296796296,37.187850565468686,56.86919941176471,60.416012,0.0,-0.2861267215746589,1.529241366387855,0.6539190097649857,1.08825e-09,3.29886344064e-05,0.014994,0.0149895,0.014987,0.4092318534220817,0.2121942943670072,0.0022001223426979,True
47762,443,107.181464,14289,133.3159621704738,26948,251.42407086359637,32795.93911771438,181.0964911800181,130.0851735015773,87.0,62,0.7137384035577256,0.3759607547221748,1.3921378302026273,419.9496939756548,20.492674153844703,30.65357168769716,29.465167,0.0,0.1739750525639719,1.4958307274868825,0.6685248414973273,0.0001018349601507,0.0100913309405009,0.0121227450980392,0.014985,0.014975,-0.850905074514989,-0.2826440752739004,0.8324295247396679,True
47758,443,105.742969,448,4.2366883040706,496,4.6906191937924495,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1197.685817821921,34.60759768926357,52.8715164375,52.871472,0.0,3.8521165553e-06,1.5277430381682489,0.6545603383661898,2.10109375e-10,1.44951500509e-05,0.014988875,0.0149895,0.014966,-0.1293536109255476,1.5781140532917033,0.0009670605733229,True
59361,443,17.9670305622375,7859,1420.3404513140904,166900,26482.876792026786,1662730.1474945515,1274.3903812675508,1020.3179630073938,104.87737307192795,66,2.1901053869672187,0.7611171075139384,1.2469332007473657,14.322384721451083,3.555332118245504,1.0743017695456119,0.28550282741571076,0.0,0.6931451262051824,0.4527327634839011,3.018810327464857,7.501672188915273e-05,0.008643769307023017,0.004626876200082241,0.0008214649035563471,1.3018984575423643e-05,1.2976193102626499,0.5281319240817122,1.9268331002452022,False
55881,443,22.058390900790783,11978,521.5651181999847,250007,10923.767430499414,1435542.3340682928,1198.1321723245012,993.9112602171473,105.0,66,2.2254162139651847,0.7743565631284536,1.2070237978394942,20.845518617750006,4.499256441664164,1.5032282546408848,0.4267026788821401,0.0,0.7058612466808026,0.32605050621061393,3.1223622019020247,8.291557087059887e-05,0.009047402931602895,0.004627879405420574,0.0008903368458370298,0.00026856521736537116,1.2267833655691451,0.4839434698437405,1.9674778989213584,False
57681,443,0.5628369810108418,1047,2080.734777176818,12125,36838.63007937873,481077.71073783626,693.2907754843318,653.9924212974495,666.1305529969258,1075,-0.0735194788958966,-0.6264703840846679,1.304320613046688,0.06799130424795982,0.19205104553002184,0.24189206843165806,0.1682113037917725,0.06547626467761349,0.6307162723840104,0.43379140781585546,0.7712544981269212,0.0006639262984688937,0.020628022702065478,0.02705465759675059,0.029777087062140994,0.0006095544270689635,-0.6215145213759308,1.4276571264021627,0.6927135908161597,False
63915,443,1.7338195790594497,12131,7014.960860840456,647210,380005.91601206566,442771.892694223,663.4870665829868,1000.3910512732073,1514.0,1514,-2.2887480694567945,-0.7629160231522646,0.6792934554041148,0.20373009121535973,0.4458987273084286,0.7860350658992821,0.6643278709017205,0.2195835760989032,0.7004308397821694,1.2158140210532644,0.5771700345293735,0.0018639221070525433,0.043073973868096874,0.009778956148818088,0.000473707989245483,2.4785095496077345e-05,0.6402089232408026,0.2243192039212787,4.546785690873438,False
15007,31654,0.40232456334251987,987,7023.467349729186,1794,9195.208501875382,79957.95727483509,181.92507643400003,151.6915691750708,87.07211284390621,66,0.5515258943102225,0.7102270399026377,0.7700134686063008,0.04872762669592837,0.13772937186235965,0.158580504281048,0.10321150013443066,0.0,1.2899031910568948,0.7183974806279703,1.6989065659921077,0.0004130396335895497,0.012219964860103584,0.01921758001435547,0.028769819110721833,1.9437964604879022e-05,-0.8454261173254359,1.205869122688953,0.7088741234132344,False
63917,443,2.051109265704205,27435,13042.266147430577,1126020,534927.6242865864,470584.8140187366,685.9881369146076,982.9601489452424,1514.0,1514,-2.322317970240545,-0.7741059900801818,0.6979148301207484,0.5097283250673582,0.712307933682335,1.2715654867638624,1.49184747292633,0.08566312478035511,-0.9491584523952393,1.6560492069280612,0.5597219121190503,0.0010848166267574723,0.022073548348062765,0.004092777858880713,0.0003741177134423768,2.3651265245884052e-05,0.7608368395630531,0.2975931939873161,4.02956115056823,False
63802,443,0.29966746937854266,1226,4135.817127866174,35298,119365.83929277532,464432.20465233363,681.4826093065611,826.8360506900387,1033.185836398468,1508,-0.904301001518041,-1.0004224586984407,0.8262440580581926,0.005651719462098129,0.0751678032754902,0.11724327061889805,0.1137971577949587,0.10722857768465993,0.13334909687225616,0.1348923779309805,0.6839780921282405,9.638384287868546e-05,0.009693771150948244,0.014797880770132924,0.017097206198923475,0.0016408498756901057,-0.6580172071951692,1.2592755007628242,0.7453450350266736,False
58592,443,16.614347450421324,7468,1969.2846564684087,157850,36085.432929305694,1783731.9732240248,1314.708171171698,1022.8343290276376,104.81011339467918,66,2.1434591067381743,0.7448036916661943,1.282391567446055,13.224997058077491,3.28939284726898,1.0022414147854466,0.27193856830495033,0.0,0.7086341764612106,0.5373707227112734,2.83662973078501,7.710719660937847e-05,0.008756451300164688,0.004866300296812767,0.0007657738907943616,1.2480907157433447e-05,1.3722166921096148,0.5463442046761142,1.879161509271702,False
44358,443,2.8996248648050695,3079,9225.843499550125,36151,56824.10016809754,1479825.7514010826,1216.4655887297508,607.8720590291025,81.5890473983372,66,1.2998139525869221,0.4461248847502087,2.09507904220438,2.1726913696470653,0.5871627932115007,0.2882598851568927,0.19290684335597041,0.0,-1.1406862537922606,2.2543606099739275,0.7849020678832548,0.00016261378818257052,0.012645182162069522,0.01093185062213512,0.006255494759267638,6.196349132779068e-06,1.1119716470070844,0.846106128455788,1.2307537528686563,False
63913,443,1.6391114508091407,10991,7087.784641846571,383739,246772.97992338095,484087.34963662433,695.7608291738409,916.4808628622043,1511.397216576694,1511,-2.5650772881582697,-0.855025762719423,0.7591690683200142,0.22104797800402712,0.4551351682161138,0.8359791781360052,0.658603112563009,0.1866731413677384,1.0536911235133153,1.3465398219943547,0.5335133598877807,0.0018511144348540111,0.04163845827197277,0.01050128822325875,0.0006960157642103863,0.0004480345330258465,0.6562828024938828,0.22349680435288152,3.8379225964305705,False
51187,443,10.861405294937184,2662,1228.478405598006,19076,25543.980945386123,529732.9906070305,726.3941057586868,603.5376524171494,502.5858089454216,773,0.36161054839902296,-0.28092356010016395,1.371741916604031,21.217543366572393,3.3306532619765226,1.9689134699703184,1.0243017059635304,0.04590351773580122,0.564177166152519,0.33996046883945186,1.245882915276839,0.00013670514312828991,0.011634423977658495,0.015562883556714981,0.0154287742941405,0.013226123095671144,-0.04132711489442609,0.3211861078462197,0.7621541789952018,False
